key,korean_text,occurrence_count,locations
app.p_class_hint_trash_empt_3,"<p class=""hint trash-empty"">휴지통이 비어 있어요.</p>",1,web/app.js:27604
app.챕터_없음,챕터 없음,1,web/app.js:27609
app.chapterLabel_폴더도_휴지통,${chapterLabel} (폴더도 휴지통),1,web/app.js:27611
app.p_class_hint_trash_empt_4,"<p class=""hint trash-empty"">휴지통을 불러오지 못했어요.</p>",1,web/app.js:27628
app.result_title_원고_와_폴더_re,"「${result.title || ""원고""}」와 폴더 「${result.chapter_title || """"}」을(를) 되살렸어요.",1,web/app.js:27640
app.result_title_원고_을_를_되살렸,"「${result.title || ""원고""}」을(를) 되살렸어요.",1,web/app.js:27642
app.label_을_를_완전히_삭제할까요_이_작,「${label}」을(를) 완전히 삭제할까요?  이 작업은 되돌릴 수 없습니다.,1,web/app.js:27652
app.완전히_삭제했어요,완전히 삭제했어요.,1,web/app.js:27657
app.휴지통을_비울까요_보관_중인_모든_원고가_완,휴지통을 비울까요?  보관 중인 모든 원고가 완전히 삭제되며 되돌릴 수 없습니다.,1,web/app.js:27663
app.휴지통에서_result_purged_개를_완,휴지통에서 ${result.purged}개를 완전히 삭제했어요.,1,web/app.js:27668
app.휴지통이_이미_비어_있어요,휴지통이 이미 비어 있어요.,1,web/app.js:27668
app.폴더_색을_바꿨어요,폴더 색을 바꿨어요.,1,web/app.js:27840
app.폴더_색을_없앴어요,폴더 색을 없앴어요.,1,web/app.js:27840
app.아직_메모가_없어요_2,(아직 메모가 없어요.),1,web/app.js:27976
app.메모_i_1,메모 ${i + 1},1,web/app.js:27979
app.작품소개_intro,【작품소개】 ${intro},1,web/app.js:27988
app.기획의도_intent,【기획의도】 ${intent},1,web/app.js:27989
app.작품소개_기획의도가_비어_있어요,(작품소개·기획의도가 비어 있어요.),1,web/app.js:27990
app.로그라인_logline,【로그라인】 ${logline},1,web/app.js:27996
app.줄거리_개요_outline,【줄거리 개요】 ${outline},1,web/app.js:27997
app.시놉시스_synopsis,【시놉시스】 ${synopsis},1,web/app.js:27998
app.로그라인_줄거리_개요_시놉시스가_비어_있어,(로그라인·줄거리 개요·시놉시스가 비어 있어요.),1,web/app.js:27999
app.세계관이_비어_있어요,(세계관이 비어 있어요.),1,web/app.js:28001
app.아직_인물이_없어요,(아직 인물이 없어요.),1,web/app.js:28005
app.정렬_이름_ch_sort_name,정렬 이름: ${ch.sort_name},1,web/app.js:28021
app.별칭_aliases_map_a_a_alias,"별칭: ${aliases.map((a) => a.alias || a).filter(Boolean).join("", "")}",1,web/app.js:28024
app.프로필_profile,[프로필] ${profile},1,web/app.js:28029
app.강점_strengths,[강점] ${strengths},1,web/app.js:28031
app.약점_weaknesses,[약점] ${weaknesses},1,web/app.js:28033
app.작가_메모_notes,[작가 메모] ${notes},1,web/app.js:28035
app.아직_떡밥이_없어요,(아직 떡밥이 없어요.),1,web/app.js:28048
app.떡밥_i_1,떡밥 ${i + 1},1,web/app.js:28051
app.회수_시점_bait_recoverAt,회수 시점: ${bait.recoverAt},1,web/app.js:28055
app.회수_내용_bait_recoverConten,회수 내용: ${bait.recoverContent},1,web/app.js:28056
app.심은_위치_bait_plantAtNote,심은 위치: ${bait.plantAtNote},1,web/app.js:28057
app.출처_bait_sourceTitle,출처: ${bait.sourceTitle},1,web/app.js:28058
app.회수_알림_켜짐,회수 알림: 켜짐,1,web/app.js:28059
app.아직_수집한_내용이_없어요,(아직 수집한 내용이 없어요.),1,web/app.js:28066
app.수집_i_1,수집 ${i + 1},1,web/app.js:28069
app.요청_prompt,[요청] ${prompt},1,web/app.js:28076
app.아직_참고자료가_없어요,(아직 참고자료가 없어요.),1,web/app.js:28083
app.자료_i_1,자료 ${i + 1},1,web/app.js:28086
app.파일_src_fileName,파일: ${src.fileName},1,web/app.js:28092
app.종류_src_kind_src_viewer,종류: ${src.kind || src.viewer},1,web/app.js:28093
app.이_설정은_문서로_내보낼_수_없어요,이 설정은 문서로 내보낼 수 없어요.,1,web/app.js:28098
app.키워드는_문서로_내보낼_수_없어요,키워드는 문서로 내보낼 수 없어요.,1,web/app.js:28111
app.내보낼_내용이_없어요,내보낼 내용이 없어요.,1,web/app.js:28116
app.테마색_화이트_기본,테마색 · 화이트 (기본),1,web/app.js:28286
app.테마색_화이트_주간,테마색 · 화이트 (주간),1,web/app.js:28287
app.테마색_화이트_구름_산책,테마색 · 화이트 (구름 산책),1,web/app.js:28288
app.테마색_화이트_E_ink,테마색 · 화이트 (E ink),1,web/app.js:28289
app.테마색_화이트_봄날_정원,테마색 · 화이트 (봄날 정원),1,web/app.js:28290
app.테마색_화이트_은빛_안개,테마색 · 화이트 (은빛 안개),1,web/app.js:28291
app.테마색_아이보리_서재,테마색 · 아이보리 (서재),1,web/app.js:28292
app.테마색_도서관,테마색 · 도서관,1,web/app.js:28293
app.테마색_칠판_교실,테마색 · 칠판 (교실),1,web/app.js:28294
app.테마색_야간,테마색 · 야간,1,web/app.js:28295
app.테마색_오두막,테마색 · 오두막,1,web/app.js:28296
app.테마색_다락방,테마색 · 다락방,1,web/app.js:28297
app.테마색_세피아_노을빛_창가,테마색 · 세피아 (노을빛 창가),1,web/app.js:28298
app.title_이_UI_테마의_기본_작성_바탕,${title} · 이 UI 테마의 기본 작성 바탕,1,web/app.js:28301
app.이_회차에_저장된_페이지_색을_적용했어요,이 회차에 저장된 페이지 색을 적용했어요.,1,web/app.js:28576
app.E_ink에서는_본문이_흰_바탕_검정_글씨로,E ink에서는 본문이 흰 바탕·검정 글씨로 고정돼요.,1,web/app.js:28730
app.기본_글자색을_테마_기본으로_돌렸어요,기본 글자색을 테마 기본으로 돌렸어요.,1,web/app.js:28742
app.본문_기본_글자색을_바꿨어요,본문 기본 글자색을 바꿨어요.,1,web/app.js:28754
app.E_ink에서는_편집기가_흰_바탕_검정_글씨,E ink에서는 편집기가 흰 바탕·검정 글씨로 고정돼요.,1,web/app.js:28805
app.현재_회차에만_페이지_색을_적용했어요,현재 회차에만 페이지 색을 적용했어요.,1,web/app.js:28856
app.전체_작품_기본_페이지_색을_바꿨어요,전체 작품 기본 페이지 색을 바꿨어요.,1,web/app.js:28880
app.본문_페이지_색을_바꿨어요,본문 페이지 색을 바꿨어요.,1,web/app.js:28881
app.각주,각주,1,web/app.js:29036
app.각주_수정,각주 수정,1,web/app.js:29062
app.각주_삭제,각주 삭제,1,web/app.js:29068
app.원문_anchorText,원문: ${anchorText},1,web/app.js:29073
app.각주_num_수정,각주 ${num} 수정,1,web/app.js:29129
app.각주_num_내용을_수정하세요,각주 ${num} 내용을 수정하세요.,1,web/app.js:29130
app.각주_내용이_비어_있어요_삭제하려면_삭제를,각주 내용이 비어 있어요. 삭제하려면 삭제를 이용해 주세요.,1,web/app.js:29139
app.각주_num_을_를_수정했어요,각주 ${num}을(를) 수정했어요.,1,web/app.js:29149
app.각주_num_을_를_삭제할까요,각주 ${num}을(를) 삭제할까요?,1,web/app.js:29164
app.이_각주를_삭제할까요,이 각주를 삭제할까요?,1,web/app.js:29164
app.각주_num_을_를_삭제했어요,각주 ${num}을(를) 삭제했어요.,1,web/app.js:29171
app.각주를_삭제했어요,각주를 삭제했어요.,1,web/app.js:29171
app.각주를_달려면_먼저_씬을_열어_주세요,각주를 달려면 먼저 씬을 열어 주세요.,1,web/app.js:29184
app.각주를_달_위치를_선택한_뒤_다시_시도해_주,각주를 달 위치를 선택한 뒤 다시 시도해 주세요.,1,web/app.js:29197
app.각주_영역에는_각주를_달_수_없어요_본문에서,각주 영역에는 각주를 달 수 없어요. 본문에서 선택해 주세요.,1,web/app.js:29206
app.각주_달기,각주 달기,1,web/app.js:29214
app.anchorText_에_달_각주_내용을_적,: anchorText}」에 달 각주 내용을 적어 주세요.,1,web/app.js:29216
app.각주_내용을_적어_주세요,각주 내용을 적어 주세요.,1,web/app.js:29217
app.달기,달기,1,web/app.js:29221
app.각주_내용이_비어_있어요,각주 내용이 비어 있어요.,1,web/app.js:29226
app.각주_num_을_를_달았어요,각주 ${num}을(를) 달았어요.,1,web/app.js:29270
app.잘라내기를_지원하지_않는_환경이에요_Ctrl,잘라내기를 지원하지 않는 환경이에요. Ctrl+X를 사용해 주세요.,1,web/app.js:29440
app.복사를_지원하지_않는_환경이에요_Ctrl_C,복사를 지원하지 않는 환경이에요. Ctrl+C를 사용해 주세요.,1,web/app.js:29455
app.붙여넣기를_사용할_수_없어요_Ctrl_V를,붙여넣기를 사용할 수 없어요. Ctrl+V를 사용해 주세요.,1,web/app.js:29639
app.서식을_복사하려면_먼저_문장을_드래그로_선택,서식을 복사하려면 먼저 문장을 드래그로 선택하세요.,1,web/app.js:29681
app.서식을_복사했어요_붙일_문장을_드래그로_선택,서식을 복사했어요. 붙일 문장을 드래그로 선택하면 바로 입혀요. (Esc로 취소),1,web/app.js:29686
app.서식을_붙였어요,서식을 붙였어요.,1,web/app.js:29717
app.먼저_본문에서_서식을_복사할_글을_드래그로,먼저 본문에서 서식을 복사할 글을 드래그로 선택하세요,1,web/app.js:29800
app.설정_문서에서는_회차_북마크를_쓸_수_없어요,설정 문서에서는 회차 북마크를 쓸 수 없어요,1,web/app.js:29814
app.선택_문장_메뉴에서는_사용할_수_없어요,선택 문장 메뉴에서는 사용할 수 없어요,1,web/app.js:29816
app.이_회차_북마크를_해제해요,이 회차 북마크를 해제해요,1,web/app.js:29818
app.북마크하려면_먼저_회차를_열어_주세요,북마크하려면 먼저 회차를 열어 주세요,1,web/app.js:29819
app.상단_북마크_목록에서_이_회차를_빼요,상단 북마크 목록에서 이 회차를 빼요,1,web/app.js:29823
app.설정_문서에서는_회차_내보내기를_쓸_수_없어,설정 문서에서는 회차 내보내기를 쓸 수 없어요,1,web/app.js:29832
app.이_회차만_파일로_내려받아요,이 회차만 파일로 내려받아요,1,web/app.js:29833
app.pendingBaitQuote_slice,"「${pendingBaitQuote.slice(0, 24)}${pendingBaitQuote.length > 24 ? ""…"" : """"}」 사전 검색",1,web/app.js:29839
app.pendingBaitQuote_slice_2,"「${pendingBaitQuote.slice(0, 24)}${pendingBaitQuote.length > 24 ? ""…"" : """"}」 유사 표현 찾기",1,web/app.js:29847
app.선택_문장을_토리_1_1_대화_질문칸에_넣고,선택 문장을 토리 1:1 대화 질문칸에 넣고 팝업으로 열어요,1,web/app.js:29855
app.먼저_본문에서_다듬을_문장을_드래그로_선택하,먼저 본문에서 다듬을 문장을 드래그로 선택하세요,1,web/app.js:29864
app.설정_문서에서는_떡밥_던지기를_쓸_수_없어요,설정 문서에서는 떡밥 던지기를 쓸 수 없어요,1,web/app.js:29872
app.떡밥을_심을_회차를_먼저_열어_주세요_2,떡밥을 심을 회차를 먼저 열어 주세요,1,web/app.js:29874
app.선택_문장을_설정집_떡밥모음에_넣어요,선택 문장을 설정집 떡밥모음에 넣어요,1,web/app.js:29876
app.먼저_본문에서_문장을_드래그로_선택하세요,먼저 본문에서 문장을 드래그로 선택하세요,1,web/app.js:29877
app.각주를_달려면_먼저_문서를_열어_주세요,각주를 달려면 먼저 문서를 열어 주세요,1,web/app.js:29893
app.선택한_문장에_각주를_답니다,선택한 문장에 각주를 답니다,1,web/app.js:29895
app.선택_위치_또는_드래그한_문장_에_각주를_답,선택 위치(또는 드래그한 문장)에 각주를 답니다,1,web/app.js:29896
app.북마크하려면_먼저_회차를_열어_주세요_2,북마크하려면 먼저 회차를 열어 주세요.,1,web/app.js:29981
app.이미지를_넣으려면_먼저_씬을_열어_주세요,이미지를 넣으려면 먼저 씬을 열어 주세요.,1,web/app.js:30013
app.이_UI_테마에는_지정된_테마색이_없어요,이 UI 테마에는 지정된 테마색이 없어요.,1,web/app.js:30050
app.현재_회차에만_직접_고른_페이지_색을_적용했,현재 회차에만 직접 고른 페이지 색을 적용했어요.,1,web/app.js:30068
app.전체_작품_기본으로_직접_고른_페이지_색을,전체 작품 기본으로 직접 고른 페이지 색을 적용했어요.,1,web/app.js:30069
app.여기에_글을_쓰세요,여기에 글을 쓰세요,1,web/app.js:30131
app.먼저_씬을_열어_주세요,먼저 씬을 열어 주세요.,1,web/app.js:30203
app.이미지_파일만_넣을_수_있어요,이미지 파일만 넣을 수 있어요.,1,web/app.js:30205
app.이미지를_넣는_중,이미지를 넣는 중…,1,web/app.js:30224
app.이미지를_넣지_못했어요,이미지를 넣지 못했어요.,1,web/app.js:30233
app.본문_이미지,본문 이미지,1,web/app.js:30240
app.설정_문서에_이미지를_넣었어요_자동_저장됩니,설정 문서에 이미지를 넣었어요. 자동 저장됩니다.,1,web/app.js:30246
app.본문에_이미지를_넣었어요_자동_저장됩니다,본문에 이미지를 넣었어요. 자동 저장됩니다.,1,web/app.js:30247
app.이미지를_읽지_못했어요,이미지를 읽지 못했어요.,1,web/app.js:30257
app.회차_sceneLabel,회차: ${sceneLabel},1,web/app.js:30311
app.아직_파일이_없어요_파일로_PDF_Word,아직 파일이 없어요. + 파일로 PDF·Word·한글·텍스트를 올려 보세요.,1,web/app.js:30389
app.아직_링크가_없어요_링크로_주소를_붙여_두세,아직 링크가 없어요. + 링크로 주소를 붙여 두세요.,1,web/app.js:30391
app.아직_참고_자료가_없어요_링크_또는_파일로,아직 참고 자료가 없어요. + 링크 또는 + 파일로 추가해 보세요.,1,web/app.js:30392
app.p_class_reference_link,"<p class=""reference-link-empty"">${emptyMsg}<br><span class=""hint"">설정집 참고자료에도 함께 저장됩니다.</span></p>",1,web/app.js:30393
app.button_type_button_clas_9,"<button type=""button"" class=""secondary"" data-role=""export-file"" data-export-fmt=""docx"" title=""Word로 내보내기"">DOCX</button>",1,web/app.js:30403
app.자료_제목,자료 제목,1,web/app.js:30409
app.파일_제목,파일 제목,1,web/app.js:30409
app.옆에_펼쳐_보기,옆에 펼쳐 보기,1,web/app.js:30413
app.링크_제목,링크 제목,1,web/app.js:30423
app.링크_주소,링크 주소,1,web/app.js:30424
app.파일_본문을_찾지_못했어요_설정집에서_다시,파일 본문을 찾지 못했어요. 설정집에서 다시 올려 주세요.,1,web/app.js:30462
app.파일_본문을_찾지_못했어요,파일 본문을 찾지 못했어요.,1,web/app.js:30468
app.이_회차_참고_자료에서_뺐어요_설정집_참고자,이 회차 참고 자료에서 뺐어요. 설정집 참고자료에는 그대로 있습니다.,1,web/app.js:30477
app.회차를_연_뒤_참고_자료를_추가해_주세요,회차를 연 뒤 참고 자료를 추가해 주세요.,1,web/app.js:30539
app.파일_처리_실패,파일 처리 실패,1,web/app.js:30577
app.파일을_참고_자료에_넣었어요_설정집에도_함께,파일을 참고 자료에 넣었어요. 설정집에도 함께 저장됐습니다.,1,web/app.js:30609
app.철자_맞춤법,철자 · 맞춤법,1,web/app.js:30754
app.작가_메모_lines_줄,작가 메모 · ${lines}줄,1,web/app.js:30796
app.작가_메모_lines_줄_2,작가 메모 ${lines}줄,1,web/app.js:30797
